Country,Crop,Year,Yield_tonnes_per_ha
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,8.4544
India,Cocoa beans,2017,0.2289
India,"Coconuts, in shell",2017,5.3661
India,"Coffee, green",2017,0.6942999999999999
India,Cucumbers and gherkins,2017,6.3225
India,Eggplants (aubergines),2017,17.0668
India,Figs,2017,2.5523000000000002
India,"Ginger, raw",2017,6.369
India,Grapes,2017,21.3285
India,Green garlic,2017,5.274100000000001
India,"Groundnuts, excluding shelled",2017,1.3978
India,"Hen eggs in shell, fresh",2017,0.239
India,"Jute, raw or retted",2017,2.6595
India,"Kenaf, and other textile bast fibres, raw or retted",2017,1.1807
India,Lemons and limes,2017,9.5323
India,"Lentils, dry",2017,0.8376
India,Lettuce and chicory,2017,6.3348
India,Linseed,2017,0.5665
India,Maize (corn),2017,2.6886
India,"Mangoes, guavas and mangosteens",2017,9.4385
India,Millet,2017,1.2709000000000001
India,Natural rubber in primary forms,2017,2.0919
India,"Nutmeg, mace, cardamoms, raw",2017,0.3981
India,Okra,2017,11.840200000000001
India,"Onions and shallots, dry (excluding dehydrated)",2017,17.1723
India,Oranges,2017,16.801
India,"Other beans, green",2017,2.8266
India,Other berries and fruits of the genus vaccinium n.e.c.,2017,7.057
India,"Other citrus fruit, n.e.c.",2017,10.3529
India,"Other fruits, n.e.c.",2017,9.4901
India,"Other oil seeds, n.e.c.",2017,0.3092
India,Other pulses n.e.c.,2017,0.4403
India,"Other stimulant, spice and aromatic crops, n.e.c.",2017,3.0265999999999997
India,Other stone fruits,2017,3.9722
India,"Other tropical fruits, n.e.c.",2017,12.4558
India,"Other vegetables, fresh n.e.c.",2017,13.8291
India,Papayas,2017,44.3284
India,Pears,2017,7.8636
India,"Peas, dry",2017,0.955
India,"Peas, green",2017,10.0849
India,"Pepper (Piper spp.), raw",2017,0.5455
India,"Pigeon peas, dry",2017,0.913
India,Pineapples,2017,16.7658
India,Potatoes,2017,22.306099999999997
India,"Pumpkins, squash and gourds",2017,9.6009
India,Rape or colza seed,2017,1.3035
India,Rice,2017,3.8636999999999997
India,Safflower seed,2017,0.6508999999999999
India,"Seed cotton, unginned",2017,1.4019000000000001
India,Sesame seed,2017,0.4481
India,Sorghum,2017,0.8122
India,Soya beans,2017,1.1765999999999999
India,Sugar cane,2017,69.00139999999999
India,Sunflower seed,2017,0.6596000000000001
India,Sweet potatoes,2017,11.4063
India,"Tangerines, mandarins, clementines",2017,10.824399999999999
India,Tea leaves,2017,9.2679
India,Tomatoes,2017,25.982400000000002
India,Unmanufactured tobacco,2017,1.724
India,Watermelons,2017,23.978
India,Wheat,2017,3.1999
India,"Cereals, primary",2017,3.1277
India,"Citrus Fruit, Total",2017,11.5929
India,"Fibre Crops, Fibre Equivalent",2017,0.611
India,Fruit Primary,2017,14.492700000000001
India,"Oilcrops, Cake Equivalent",2017,0.6321
India,"Oilcrops, Oil Equivalent",2017,0.2931
India,"Pulses, Total",2017,0.6805
India,"Roots and Tubers, Total",2017,21.6425
India,Sugar Crops Primary,2017,69.00139999999999
India,"Treenuts, Total",2017,0.7617999999999999
India,Vegetables Primary,2017,14.9747
Nigeria,Carrots and turnips,2017,8.8083
Nigeria,"Cashew nuts, in shell",2017,0.7142999999999999
Nigeria,"Cassava, fresh",2017,9.0737
Nigeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2017,1.7162
Nigeria,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,7.5318000000000005
Nigeria,Cocoa beans,2017,0.2802
Nigeria,"Coconuts, in shell",2017,7.3114
Nigeria,"Coffee, green",2017,1.2983
Nigeria,"Cow peas, dry",2017,0.7736000000000001
Nigeria,Fonio,2017,0.49589999999999995
Nigeria,"Ginger, raw",2017,8.6887
Nigeria,Green corn (maize),2017,3.8366
Nigeria,Green garlic,2017,13.0557
Nigeria,"Groundnuts, excluding shelled",2017,1.2570999999999999
Nigeria,"Hen eggs in shell, fresh",2017,0.143
Nigeria,Karite nuts (sheanuts),2017,0.8863
Nigeria,"Kenaf, and other textile bast fibres, raw or retted",2017,1.4839
Nigeria,Kola nuts,2017,0.6487
Nigeria,Maize (corn),2017,1.6641
Nigeria,"Mangoes, guavas and mangosteens",2017,7.0312
Nigeria,Melonseed,2017,0.5945
Nigeria,Millet,2017,0.849
Nigeria,Natural rubber in primary forms,2017,0.3822
Nigeria,Oil palm fruit,2017,2.5668
Nigeria,Okra,2017,1.2
Nigeria,"Onions and shallots, dry (excluding dehydrated)",2017,2.6772
Nigeria,"Onions and shallots, green",2017,16.5943
Nigeria,"Other citrus fruit, n.e.c.",2017,4.9448
Nigeria,"Other fruits, n.e.c.",2017,6.783399999999999
Nigeria,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2017,2.6845
Nigeria,"Other oil seeds, n.e.c.",2017,2.6666999999999996
Nigeria,Other pulses n.e.c.,2017,0.45280000000000004
Nigeria,"Other stimulant, spice and aromatic crops, n.e.c.",2017,1.4888
Nigeria,"Other vegetables, fresh n.e.c.",2017,9.421700000000001
Nigeria,Papayas,2017,9.1255
Nigeria,Pineapples,2017,8.241200000000001
Nigeria,Plantains and cooking bananas,2017,6.3741
Nigeria,Potatoes,2017,3.8768000000000002
Nigeria,Rice,2017,2.081
Nigeria,"Seed cotton, unginned",2017,0.3941
Nigeria,Sesame seed,2017,0.6244
Nigeria,Sorghum,2017,1.1923
Nigeria,Soya beans,2017,0.8877
Nigeria,Sugar cane,2017,17.7246
Nigeria,Sweet potatoes,2017,2.6341
Nigeria,Taro,2017,7.1125
Nigeria,Tomatoes,2017,4.0057
Nigeria,Unmanufactured tobacco,2017,0.6122000000000001
Nigeria,Wheat,2017,1.6779000000000002
Nigeria,Yams,2017,9.3856
Nigeria,"Cereals, primary",2017,1.5061
Nigeria,"Citrus Fruit, Total",2017,4.9448
Nigeria,"Fibre Crops, Fibre Equivalent",2017,0.1415
Nigeria,Fruit Primary,2017,6.1627
Nigeria,"Oilcrops, Cake Equivalent",2017,0.3307
Nigeria,"Oilcrops, Oil Equivalent",2017,0.37089999999999995
Nigeria,"Pulses, Total",2017,0.7645
Nigeria,"Roots and Tubers, Total",2017,8.280700000000001
Nigeria,Sugar Crops Primary,2017,17.7246
Nigeria,"Treenuts, Total",2017,0.7517999999999999
Nigeria,Vegetables Primary,2017,4.1052
South Africa,Apples,2017,39.1541
South Africa,Apricots,2017,8.5886
South Africa,Asparagus,2017,4.0
South Africa,Avocados,2017,5.1161
South Africa,Bananas,2017,57.28
South Africa,Barley,2017,3.3596
South Africa,"Beans, dry",2017,1.5211
South Africa,Buckwheat,2017,0.4015
South Africa,Cabbages,2017,58.095099999999995
South Africa,Cantaloupes and other melons,2017,9.643799999999999
South Africa,Carrots and turnips,2017,29.3137
South Africa,Castor oil seeds,2017,0.7369
South Africa,Cauliflowers and broccoli,2017,13.4572
South Africa,Cereals n.e.c.,2017,0.509
South Africa,Cherries,2017,1.7632
South Africa,Chicory roots,2017,5.4495
South Africa,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2017,1.92
South Africa,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,8.397200000000002
South Africa,"Cow peas, dry",2017,0.43689999999999996
South Africa,Cucumbers and gherkins,2017,17.3421
South Africa,Figs,2017,3.1933000000000002
South Africa,Grapes,2017,17.054599999999997
South Africa,Green corn (maize),2017,10.387
South Africa,"Groundnuts, excluding shelled",2017,1.6438
South Africa,"Hen eggs in shell, fresh",2017,0.263
South Africa,Hop cones,2017,1.1656
South Africa,"Kenaf, and other textile bast fibres, raw or retted",2017,0.7122999999999999
South Africa,Lemons and limes,2017,20.862599999999997
South Africa,Lettuce and chicory,2017,15.3641
South Africa,Lupins,2017,0.9732999999999999
South Africa,Maize (corn),2017,5.8596
South Africa,"Mangoes, guavas and mangosteens",2017,17.871299999999998
South Africa,Millet,2017,0.48960000000000004
South Africa,Oats,2017,1.6505
South Africa,"Onions and shallots, dry (excluding dehydrated)",2017,24.0958
South Africa,Oranges,2017,41.1759
South Africa,"Other beans, green",2017,6.0931999999999995
South Africa,Other berries and fruits of the genus vaccinium n.e.c.,2017,9.086200000000002
South Africa,"Other citrus fruit, n.e.c.",2017,41.0651
South Africa,"Other fibre crops, raw, n.e.c.",2017,0.8092999999999999
South Africa,"Other fruits, n.e.c.",2017,11.648299999999999
South Africa,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2017,3.4692
South Africa,"Other oil seeds, n.e.c.",2017,2.6328
South Africa,"Other vegetables, fresh n.e.c.",2017,11.5793
South Africa,Papayas,2017,9.169799999999999
South Africa,Peaches and nectarines,2017,17.5832
South Africa,Pears,2017,34.715199999999996
South Africa,"Peas, dry",2017,1.0602
South Africa,"Peas, green",2017,2.5688
South Africa,Pineapples,2017,11.85
South Africa,Plums and sloes,2017,8.162600000000001
South Africa,Pomelos and grapefruits,2017,30.8853
South Africa,Potatoes,2017,36.0757
South Africa,"Pumpkins, squash and gourds",2017,8.8386
South Africa,Quinces,2017,8.9583
South Africa,Rape or colza seed,2017,1.1127
South Africa,Rice,2017,2.7657
South Africa,Rye,2017,1.0759
South Africa,"Seed cotton, unginned",2017,2.351
South Africa,"Sisal, raw",2017,0.6545
South Africa,Sorghum,2017,3.5890999999999997
South Africa,Soya beans,2017,2.2929
South Africa,Strawberries,2017,11.9815
South Africa,Sugar cane,2017,68.48110000000001
South Africa,Sunflower seed,2017,1.3748
South Africa,Sweet potatoes,2017,2.8270999999999997
South Africa,"Tangerines, mandarins, clementines",2017,28.3338
South Africa,Tea leaves,2017,2.0634
South Africa,Tomatoes,2017,66.8703
South Africa,Unmanufactured tobacco,2017,3.2174
South Africa,Watermelons,2017,15.8922
South Africa,Wheat,2017,3.1225
South Africa,"Cereals, primary",2017,5.3318
South Africa,"Citrus Fruit, Total",2017,32.617599999999996
South Africa,"Fibre Crops, Fibre Equivalent",2017,0.8021
South Africa,Fruit Primary,2017,22.965
South Africa,"Oilcrops, Cake Equivalent",2017,1.1388
South Africa,"Oilcrops, Oil Equivalent",2017,0.4845
South Africa,"Pulses, Total",2017,1.2582
South Africa,"Roots and Tubers, Total",2017,26.8122
South Africa,Sugar Crops Primary,2017,68.48110000000001
South Africa,"Treenuts, Total",2017,3.4692
South Africa,Vegetables Primary,2017,18.880200000000002
Australia,"Almonds, in shell",2018,5.5164
Australia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2018,1.1624
Australia,Apples,2018,15.945
Australia,Apricots,2018,1.2587000000000002
Australia,Asparagus,2018,5.1109
Australia,Avocados,2018,4.7122
Australia,Bananas,2018,29.9696
Australia,Barley,2018,2.2438000000000002
Australia,"Beans, dry",2018,1.2978
Australia,Blueberries,2018,3.9388
Australia,"Broad beans and horse beans, dry",2018,1.3276
Australia,Cabbages,2018,33.2535
Australia,Canary seed,2018,0.6654
Australia,Cantaloupes and other melons,2018,28.855900000000002
Australia,Carrots and turnips,2018,50.5876
Australia,Cauliflowers and broccoli,2018,11.6714
Australia,Cherries,2018,6.7364
Australia,"Chick peas, dry",2018,0.9285
Australia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2018,23.678900000000002
Australia,Cucumbers and gherkins,2018,32.9145
Australia,Currants,2018,4.7374
Australia,Figs,2018,1.0007000000000001
Australia,Grapes,2018,12.2742
Australia,Green corn (maize),2018,10.5323
Australia,"Groundnuts, excluding shelled",2018,3.3826
Australia,"Hen eggs in shell, fresh",2018,0.268
Australia,Hop cones,2018,2.3464
Australia,Kiwi fruit,2018,15.700700000000001
Australia,Lemons and limes,2018,23.7911
Australia,"Lentils, dry",2018,1.297
Australia,Lettuce and chicory,2018,19.0582
Australia,Linseed,2018,1.0
Australia,Lupins,2018,1.1670999999999998
Australia,Maize (corn),2018,7.3365
Australia,"Mangoes, guavas and mangosteens",2018,3.9305
Australia,Millet,2018,1.025
Australia,Oats,2018,1.4045999999999998
Australia,Olives,2018,2.3474
Australia,"Onions and shallots, dry (excluding dehydrated)",2018,54.1417
Australia,Oranges,2018,19.673599999999997
Australia,"Other beans, green",2018,6.4003000000000005
Australia,Other berries and fruits of the genus vaccinium n.e.c.,2018,3.0286
Australia,"Other citrus fruit, n.e.c.",2018,11.0797
Australia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2018,1.8882
Australia,"Other tropical fruits, n.e.c.",2018,6.0901000000000005
Australia,"Other vegetables, fresh n.e.c.",2018,32.0556
Australia,Papayas,2018,18.913700000000002
Australia,Peaches and nectarines,2018,6.857399999999999
Australia,Pears,2018,17.4243
Australia,"Peas, dry",2018,1.0882
Australia,"Peas, green",2018,5.5775
Australia,Persimmons,2018,8.411299999999999
Australia,Pineapples,2018,39.580400000000004
Australia,"Pistachios, in shell",2018,1.0337
Australia,Plums and sloes,2018,6.1567
Australia,Pomelos and grapefruits,2018,10.0945
Australia,Potatoes,2018,39.968199999999996
Australia,"Pumpkins, squash and gourds",2018,20.4787
Australia,Rape or colza seed,2018,1.2277
Australia,Raspberries,2018,2.5688
Australia,Rice,2018,10.386
Australia,Rye,2018,0.7137
Australia,Safflower seed,2018,0.5815
Australia,"Seed cotton, unginned",2018,5.0505
Australia,Sorghum,2018,2.7201
Australia,Soya beans,2018,0.9012
Australia,Spinach,2018,6.7879
Australia,Strawberries,2018,20.5236
Australia,Sugar cane,2018,75.6434
Australia,Sunflower seed,2018,0.9517
Australia,Sweet potatoes,2018,38.384
Australia,"Tangerines, mandarins, clementines",2018,23.343400000000003
Australia,Tomatoes,2018,80.6462
Australia,Triticale,2018,1.5673
Australia,Vetches,2018,0.21
Australia,"Walnuts, in shell",2018,0.9722999999999999
Australia,Watermelons,2018,44.315599999999996
Australia,Wheat,2018,1.9178
Australia,"Cereals, primary",2018,2.0356
Australia,"Citrus Fruit, Total",2018,20.4587
Australia,"Fibre Crops, Fibre Equivalent",2018,1.7677
Australia,Fruit Primary,2018,13.867700000000001
Australia,"Oilcrops, Cake Equivalent",2018,0.8507
Australia,"Oilcrops, Oil Equivalent",2018,0.4696
Australia,"Pulses, Total",2018,1.0962
Australia,"Roots and Tubers, Total",2018,39.865
Australia,Sugar Crops Primary,2018,75.6434
Australia,"Treenuts, Total",2018,3.706
Australia,Vegetables Primary,2018,25.804
Brazil,Apples,2018,36.2035
Brazil,Avocados,2018,16.487099999999998
Brazil,Bananas,2018,14.678600000000001
Brazil,Barley,2018,3.2591
Brazil,"Beans, dry",2018,1.0277
Brazil,"Broad beans and horse beans, dry",2018,0.3168
Brazil,Buckwheat,2018,1.3328
Brazil,Cantaloupes and other melons,2018,24.9305
Brazil,"Cashew nuts, in shell",2018,0.322
Brazil,Cashewapple,2018,2.4612
Brazil,"Cassava, fresh",2018,14.701799999999999
Brazil,Castor oil seeds,2018,0.3087
Brazil,Cocoa beans,2018,0.4146
Brazil,"Coconuts, in shell",2018,11.8064
Brazil,"Coffee, green",2018,1.906
Brazil,"Eggs from other birds in shell, fresh, n.e.c.",2018,0.25
Brazil,Figs,2018,9.8232
Brazil,Grapes,2018,21.376099999999997
Brazil,Green garlic,2018,11.2544
Brazil,"Groundnuts, excluding shelled",2018,3.7103
Brazil,"Hen eggs in shell, fresh",2018,0.217
Brazil,"Jute, raw or retted",2018,1.0
Brazil,"Kenaf, and other textile bast fibres, raw or retted",2018,1.3439
Brazil,Lemons and limes,2018,27.883599999999998
Brazil,Linseed,2018,0.9871
Brazil,Maize (corn),2018,5.107600000000001
Brazil,"Mangoes, guavas and mangosteens",2018,21.7803
Brazil,Maté leaves,2018,7.7657
Brazil,Natural rubber in primary forms,2018,1.3111
Brazil,Oats,2018,2.0539
Brazil,Oil palm fruit,2018,13.9255
Brazil,Olives,2018,1.4516
Brazil,"Onions and shallots, dry (excluding dehydrated)",2018,32.3271
Brazil,Oranges,2018,28.5775
Brazil,"Other fibre crops, raw, n.e.c.",2018,5.005199999999999
Brazil,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2018,0.7522000000000001
Brazil,"Other oil seeds, n.e.c.",2018,1.5018
Brazil,"Other tropical fruits, n.e.c.",2018,8.553799999999999
Brazil,"Other vegetables, fresh n.e.c.",2018,12.949399999999999
Brazil,Papayas,2018,38.881099999999996
Brazil,Peaches and nectarines,2018,12.4739
Brazil,Pears,2018,15.4307
Brazil,"Peas, dry",2018,3.3608000000000002
Brazil,"Pepper (Piper spp.), raw",2018,2.9629000000000003
Brazil,Persimmons,2018,19.2961
Brazil,Pineapples,2018,37.0118
Brazil,Pomelos and grapefruits,2018,18.5959
Brazil,Potatoes,2018,31.1762
Brazil,Quinces,2018,7.4429
Brazil,Rape or colza seed,2018,1.4412
Brazil,Rice,2018,6.3073999999999995
Brazil,Rye,2018,1.6943
Brazil,"Seed cotton, unginned",2018,4.3096000000000005
Brazil,Sesame seed,2018,0.7736000000000001
Brazil,"Sisal, raw",2018,0.8692000000000001
Brazil,Sorghum,2018,2.851
Brazil,Soya beans,2018,3.3904
Brazil,Strawberries,2018,39.9333
Brazil,Sugar cane,2018,74.57589999999999
Brazil,Sunflower seed,2018,1.6064
Brazil,Sweet potatoes,2018,14.000200000000001
Brazil,"Tangerines, mandarins, clementines",2018,18.8906
Brazil,Tea leaves,2018,9.8531
Brazil,Tomatoes,2018,71.91380000000001
Brazil,Triticale,2018,2.5276
Brazil,Tung nuts,2018,4.6567
Brazil,Unmanufactured tobacco,2018,2.123
Brazil,"Walnuts, in shell",2018,1.861
Brazil,Watermelons,2018,22.0043
Brazil,Wheat,2018,2.6292
Brazil,Yams,2018,9.7265
Brazil,"Cereals, primary",2018,4.8065
Brazil,"Citrus Fruit, Total",2018,27.7352
Brazil,"Fibre Crops, Fibre Equivalent",2018,1.516
Brazil,Fruit Primary,2018,18.0103
Brazil,"Oilcrops, Cake Equivalent",2018,2.6022
Brazil,"Oilcrops, Oil Equivalent",2018,0.6214
Brazil,"Pulses, Total",2018,1.0195
Brazil,"Roots and Tubers, Total",2018,15.9775
Brazil,Sugar Crops Primary,2018,74.57589999999999
Brazil,"Treenuts, Total",2018,0.4156
Brazil,Vegetables Primary,2018,25.4144
India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2018,0.961
India,Apples,2018,7.730899999999999
India,Apricots,2018,2.808
India,Areca nuts,2018,1.6761
India,Bananas,2018,34.850699999999996
India,Barley,2018,2.6949
India,"Beans, dry",2018,0.4138
India,Cabbages,2018,22.649099999999997
India,Cantaloupes and other melons,2018,22.7963
India,"Cashew nuts, in shell",2018,0.7693
India,"Cassava, fresh",2018,28.6127
India,Castor oil seeds,2018,1.9021
India,Cauliflowers and broccoli,2018,19.134700000000002
India,Cherries,2018,2.9186
India,"Chick peas, dry",2018,1.0775
India,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2018,2.8577
India,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2018,8.4248
India,Cocoa beans,2018,0.22469999999999998
India,"Coconuts, in shell",2018,7.826899999999999
India,"Coffee, green",2018,0.7651
India,Cucumbers and gherkins,2018,6.3036
India,Eggplants (aubergines),2018,17.5356
India,Figs,2018,2.5608
India,"Ginger, raw",2018,10.678799999999999
India,Grapes,2018,21.0072
India,Green garlic,2018,5.082
India,"Groundnuts, excluding shelled",2018,1.893
India,"Hen eggs in shell, fresh",2018,0.234
India,"Jute, raw or retted",2018,2.5175
India,"Kenaf, and other textile bast fibres, raw or retted",2018,1.1821
India,Lemons and limes,2018,11.007
India,"Lentils, dry",2018,1.0469000000000002
India,Lettuce and chicory,2018,6.3193
India,Linseed,2018,0.5327000000000001
India,Maize (corn),2018,3.0653
India,"Mangoes, guavas and mangosteens",2018,9.879700000000001
India,Millet,2018,1.2615999999999998
India,Natural rubber in primary forms,2018,2.1127
India,"Nutmeg, mace, cardamoms, raw",2018,0.3981
India,Okra,2018,11.9745
India,"Onions and shallots, dry (excluding dehydrated)",2018,18.102700000000002
India,Oranges,2018,17.6541
India,"Other beans, green",2018,2.8319
India,Other berries and fruits of the genus vaccinium n.e.c.,2018,7.1754
India,"Other citrus fruit, n.e.c.",2018,10.0
India,"Other fruits, n.e.c.",2018,9.087399999999999
India,"Other oil seeds, n.e.c.",2018,0.3108
India,Other pulses n.e.c.,2018,0.4385
India,"Other stimulant, spice and aromatic crops, n.e.c.",2018,1.6316
India,Other stone fruits,2018,4.0584
India,"Other tropical fruits, n.e.c.",2018,13.0308
